γ Hor,*,41.36448967439,-63.70455345717,19.119,-8.749,-18.79,17.7373,G8III/IV,5.743
δ Hor,**,62.710711357908345,-41.99364277524639,200.926,78.932,39.87,17.7987,F2IV/V,4.93
ζ Hor,SB*,40.16505561463,-54.54991191877,33.395,5.812,-1.1,20.2364,F6V,5.21
η Hor,**,39.351452616639996,-52.54310890289,101.535,-20.207,-3,25.207,A6V,5.293
ι Hor,PM*,40.63944444959251,-50.800293093935,333.716,219.423,16.934,57.6131,F8V,5.4
λ Hor,PM*,36.224624916020005,-60.31194805567001,-71.718,-131.35,28.34,20.9433,F2II/III,5.355
µ Hor,PM*,45.90341158317,-59.737774591039994,-73.668,-63.504,17.3,23.1077,F0III/IV,5.122
ν Hor,PM*,42.25619705806,-62.8065219516,94.372,28.564,13.58,19.2611,A2V,5.253
R Hor,Mi*,43.46987542233,-49.889647366729996,128.567,35.766,55,4.3236,M5-7e,8.14
T Hor,Mi*,45.21716804217,-50.64219062502,20.187,1.663,50,0.9044,M2/3e,8.69
U Hor,Mi*,58.19596314606,-45.83003939023,10.805,13.628,-19,0.9581,M6IIIe,7.8
V Hor,LP*,45.86821766051,-58.9330435769,18.42,-13.077,64.39,2.4569,M5-III,8.7
TU Hor,SB*,52.65397501117,-47.37512476434,64.591,19.511,-12,8.3368,A1V,5.968
TV Hor,LP*,37.56484653866,-57.8094280423,36.628,24.94,46.81,3.2745,M4/5III,6.859
TW Hor,C*,48.1381662957,-57.321549230420004,18.85,13.692,14.3,2.1714,C-N5IIIb:,5.71
WX Hor,Mi*,57.39924920762001,-52.07995692685,19.435,27.229,null,2.5557,M5/6III,7.56
WZ Hor,SB*,42.00469568864,-62.96411819741001,-74.811,-95.295,46.57,10.3437,F3/5V,8.06
XY Hor,LP*,42.42058973459001,-52.75846507539,-20.611,-18.111,24.2,2.3968,M5/6III,8.11
YY Hor,LP*,45.90220435393,-65.52853700041,8.311,21.798,1.79,1.601,M4III,8.13
YZ Hor,a2*,47.34210370788,-48.96273654311,28.015,11.642,null,4.5373,F0(pCrEu),8.14
AD Hor,dS*,53.957556577039995,-43.71638656642,15.376,17.36,null,4.9107,A2IV,7.02
AE Hor,EB*,62.27804920092,-48.47603769363,6.961,26.214,null,3.6688,A2mA9-F2,8.53

α Hya,*,141.89684459585948,-8.658599531745583,-15.23,34.37,-4.561,18.09,K3IIIa,1.97,name=Alphard
β Hya,a2*,178.22717286745728,-33.90812977808355,-56.56,0.19,-1,10.53,kB8hB8HeA0VSi,4.28
β Hya A,PM*,178.22717037500001,-33.908135200000004,-56.3,-2,null,null,null,4.69
γ Hya,SB*,199.73040703832623,-23.171514006915,67.956,-44.299,-4.861,25.5286,G8IIIa,3
δ Hya,**,129.41403113663,5.70378776223,-68.867,-7.551,15.47,18.4301,A0Vnn,4.131
ε Hya,**,131.6938009684597,6.4188015227537685,-228.11,-43.82,40.46,25.23,G1III+A8V,3.38,name=Ashlesha
ζ Hya,PM*,133.84844248935084,5.945565210399724,-101.037,14.261,22.3,21.3133,G8.5III,3.1
η Hya,bC*,130.80614897336292,3.3986618893297225,-19.269,-0.916,16.1,6.3852,B3V,4.3
ι Hya,PM*,144.96400613436165,-1.142810731513889,46.27,-62.544,24.19,12.9055,K2.5III,3.91,name=Ukdah
λ Hya,SB*,152.6470357548103,-12.3541274788236,-217.433,-74.373,19.4,30.0232,K0IIIbCN0.5,3.61
µ Hya,PM*,156.52260893978251,-16.836288604756664,-128.819,-80.185,40.81,13.371,K4III,3.81
ν Hya,PM*,162.4062010556029,-16.193647060365556,92.912,199.642,-1.37,23.794,K1.5IIIHδ-0.5,3.11
ξ Hya,**,173.25047887756918,-31.857624437632783,-210.158,-41.203,-4.599,24.9632,G7IIIb,3.54
ο Hya,*,175.0532896415775,-34.74465833354389,-43.738,-1.364,5.9,7.0864,B9V,4.7
π Hya,PM*,211.59290834800288,-26.68236157673806,43.381,-140.951,27.2,30.8889,K2-IIIFe-0.5,3.28
ρ Hya,*,132.10821118485208,5.837812490561667,-18.871,-29.454,30.85,10.4431,A0Vn,4.337
σ Hya,*,129.68932270518832,3.3414351882730555,-19.312,-16.031,27.06,8.6887,K1III,4.43,name=Minchir
τ^1 Hya,SB*,142.28721402546,-2.76893945431,116.374,-31.265,10.484,54.9187,F5V,4.6
τ^2 Hya,*,142.99552477361,-1.1846713524799999,-11.906,-2.198,1.7,5.5119,A2V,4.548
υ^1 Hya,*,147.86947907884206,-14.846628713346947,31.037,-26.862,-14.34,13.1263,G7III,4.11,name=Zhang
υ^2 Hya,V*,151.28112337827667,-13.064626493003058,-38.261,19.173,111.7,9.9503,B8V,4.588
k Hya,PM*,215.77405781325,-27.754017252160004,-202.484,-117.094,20.5,19.0593,K4III,4.75
D Hya,*,131.59393502428,-13.54772364866,10.316,-15.012,-6.64,15.884,G8IIIbCN-1,4.32
E Hya,PM*,222.57211788284,-27.960361231049998,-238.58,-62.451,-8.7,10.8024,K2.5IIIbFe-1:,4.41
F Hya,*,130.91822701949124,-7.233728474508057,-13.412,-1.371,27.68,3.4951,G1Ib,4.625
G Hya,PM*,141.82671876496,-22.343727089549997,178.235,-178.053,29.05,18.5521,K2+IIIb,4.69

α Hyi,PM*,29.69224409758834,-61.56982215319751,289.561,18.43,18.02,51.5547,F0IV,2.84
β Hyi,PM*,6.4377931550222804,-77.25424611998604,2219.54,324.09,23.085,134.07,G0V,2.79
γ Hyi,PM*,56.80975276363666,-74.2389628753575,50.799,114.791,12.76,15.0793,M1III,3.26
δ Hyi,PM*,35.43725985508,-68.65941858958,-50.395,3.214,6,23.2796,A2V,4.09
ε Hyi,PM*,39.897340197639586,-68.26694668466418,87.285,-0.013,17.25,21.3234,B9Va,4.096
ζ Hyi,PM*,41.38597654264,-67.61661676408,66.102,43.764,3.6,11.0516,A2IV/V,4.82
η^1 Hyi,V*,28.1448918419,-67.94450458101,22.527,-6.736,15,4.322,B9V,6.76
η^2 Hyi,PM*,28.733881019829997,-67.64730317084,75.927,73.401,-17.928,14.7444,G8IIIb,4.685
θ Hyi,**,45.564370170770005,-71.90245529105,27.256,16.598,12.3,6.4996,B8III/IV,5.499
ι Hyi,PM*,48.99027386037,-77.38845401698,113.658,62.375,19.4,34.2638,F5IV-V,5.506
κ Hyi,PM*,35.7179553982,-73.64579243407,-79.629,11.798,28.03,9.2133,K1III,5.987
λ Hyi,PM*,12.14757078139,-74.92343527945,133,-34.192,-10.67,15.042,K4III,5.083
µ Hyi,PM*,37.91884605508001,-79.10941608214,121.149,-48.414,-15.39,11.3671,G8III,5.275
ν Hyi,*,42.61858164667,-75.06694825974,-33.506,-26.239,3.11,9.457,K3III,4.742
π^1 Hyi,PM*,33.56058677437,-67.84144017049,28.539,52.107,26.3,4.5668,M1-III,5.559
π^2 Hyi,*,33.86927389828,-67.74636331948,42.107,-11.216,17.4,6.5974,K2III,5.658
σ Hyi,PM*,28.960620777839996,-78.34854617345,103.301,53.891,8.72,24.5111,F5/6IV/V,6.146
τ^1 Hyi A,PM*,25.339466666666667,-79.14820555555556,58.9,19.6,null,null,null,6.46
τ^1 Hyi B,PM*,25.3400625,-79.14815277777778,58.9,19.6,null,null,null,8.64
τ^2 Hyi,PM*,26.943528560689998,-80.17630878301,-71.111,-57.425,37.58,15.817,F0IV,6.04
BG Hyi,dS*,21.050722192610003,-70.675337414,-11.494,11.678,null,5.3721,F0II/III,8.07
BZ Hyi,EB*,1.8579043189000002,-77.49418996551,-1.996,-9.844,13.56,2.9946,G8III,8.38
BM Hyi,a2*,26.13737673558,-61.01870554773,26.773,-5.941,14.24,5.2625,ApSi,6.79
CH Hyi,LP*,30.46803381867,-74.44572664051,1.539,-14.52,8.86,1.7748,M5III,6.84
CL Hyi,LP*,36.94516150684001,-69.52398286624,-11.13,33.064,33.73,4.1661,M6/7,7.28
CM Hyi,LP*,40.71036540416,-71.20451794348,21.358,18.406,26.55,2.1423,M4III,7.82
CO Hyi,LP*,42.42779715093,-69.81179106121,2.398,-5.66,-22.85,1.0099,M3III,8.67
CN Hyi,EB*,41.40402481495,-71.23595759695,71.782,0.084,null,16.8568,F6V,6.66
CP Hyi,EB*,45.05724127532001,-81.08848272719,75.174,61.583,null,8.6038,F0V,7.85
CQ Hyi,LP*,51.30045631119,-78.66620855829,4.636,3.341,null,0.9934,M2III,8.55
CT Hyi,a2*,56.34889864952,-71.65813180657,20.858,42.971,6.6,6.5214,ApSi,6.255
DH Hyi,SB*,27.3054608565,-63.51660239908,13.616,15.576,null,4.0614,A2mA5-A7,8.46

α Ind,PM*,309.3918007182825,-47.29150144924972,50.922,66.026,-1.3,32.8989,K0III-IV,3.11
β Ind,*,313.7024920504803,-58.45414476248056,20.213,-24.649,-4.9,5.6426,K1II,3.65
γ Ind,V*,321.56432996217,-54.66045877586,1.04,39.036,10.4,15.1909,F2/3II,6.082
δ Ind,**,329.47947306208334,-54.99257611805555,41.94,-3.93,9.4,17.34,F0IV,4.4
ε Ind,PM*,330.8402234423433,-56.785978554364995,3966.661,-2536.192,-40.035,274.8431,K5V,4.69
ζ Ind,*,312.37067736336,-46.2268269802,39.432,26.204,-5.2,7.2497,K5III,4.882
η Ind,dS*,311.00972491813707,-51.92097035308806,156.663,-54.644,-3.93,41.3357,A9IV,4.495
θ Ind,**,319.96662273615,-53.44942607516,106.988,-66.461,-8.29,33.0546,A5IV-V,4.483
θ Ind B,PM*,319.96332307970994,-53.44939720016,93.013,-77.608,-6.49,33.2346,G0V,6.867
ι Ind,*,312.87521241774,-51.60817857592,0.87,-5.177,22.56,6.5444,K1II/III,5.044
κ^1 Ind,SB*,329.62533014366,-59.01214540709999,4.957,30.208,19,19.4417,F5V,6.141
κ^2 Ind,PM*,331.46256670958996,-59.636072140980005,56.62,-53.512,-18.89,7.0924,K4III,5.607
µ Ind,*,316.30936971738,-54.72704155633,15.421,-37.115,13.2,7.7236,K2III,5.163
ν Ind,**,336.1536891218721,-72.25541339929612,1303.872,-674.186,32.51,35.1281,G9VFe-3.1CH-1.5,5.29
ο Ind,*,327.69656301654993,-69.62937402654,-24.451,-4.913,20.2,6.1458,K2/3III,5.505
π Ind,*,329.05856844043,-57.89958765515,17.566,7.718,8.1,6.7844,A3mA6-A9,6.168
ρ Ind,PM*,343.66450808063996,-70.07370890577,-43.14,72.728,-2.05,37.4641,G1VFe+0.3,6.05
S Ind,Mi*,314.09694200484,-54.32412724166,3.103,-5.951,38,1.3714,M6e,7.9
T Ind,C*,320.03951460007,-45.02189128616,0.727,3.406,2.3,1.6232,C7,2,6
R Ind,Mi*,339.00159094933,-67.2877525349,0.36,-7.708,15,0.477,M4/6e,8.2
AK Ind,LP*,317.30091983494,-46.76792075409,2.158,0.258,23.33,1.595,M4/5III,8.16
BC Ind,a2*,326.6579858629099,-67.59634901997,13.299,-17.695,-0.5,3.8109,ApSi,7.2
BD Ind,a2*,329.23623763905,-61.84620023779999,18.959,-35.244,8.8,8.2003,ApSrEuCr,7.19
BE Ind,dS*,329.94886442511995,-59.57001326697001,-12.188,3.65,50.83,4.4656,A9III/IV,8.19
BI Ind,RS*,348.46993438706,-68.29133725198,47.357,-7.682,-23.18,3.1944,K2IIIp,7.67
BN Ind,LP*,310.50634098288,-50.262675956669995,24.908,-35.736,14.26,2.2211,M2/3III,7.56
BO Ind,EB*,311.06870634284,-53.84453655069,-37.816,-59.43,null,8.3363,F2V,8.37
BT Ind,LP*,323.00309274796996,-58.81511765884,6.197,-9.7,null,1.2507,M3(III),8.05
BX Ind,dS*,330.41596664883,-54.15722143648,32.237,-21.744,-25.34,4.6154,F2V,7.88
CC Ind,LP*,349.15760833671,-70.25102006647,43.322,2.125,null,3.6223,M7III,7.68
CF Ind,dS*,324.92019490937,-51.5726385059,9.877,-15.584,null,4.7684,F0V,7.7
CH Ind,SB*,322.42740206549,-50.34217286476,39.716,-13.52,-24.88,4.9291,A9V,7.52
CK Ind,gD*,331.16012442561,-64.7283348356,26.131,-57.78,-46.76,8.4489,A9/F0V-IV,7.32
CM Ind,LP*,323.1263446097199,-73.8929592866,19.661,-23.183,null,1.672,M4III,7.86
CQ Ind,EB*,322.76370301696,-50.84691925414,52.717,-43.144,21.4,9.011,F7V,8.35

β LMi,**,156.97083166458333,36.707210010555556,-127.68,-110.31,8.94679,21.19,G9III,4.21
21 LMi,dS*,151.85734320951084,35.244695866788895,52.403,0.509,-13.86,36.3218,A7V(n),4.49
46 LMi,PM*,163.32787152823542,34.214892133082785,90.625,-278.664,15.69,32.921,K0+III-IV,3.83,name=Praecipua

α Lac,PM*,337.8229225889383,50.28249164252277,137.243,17.54,-12.66,31.4943,A1V,3.77
β Lac,**,335.8900971399658,52.22904671718861,-13.933,-186.664,-11.02,19.3014,G9IIIbCa1,4.44
1 Lac,V*,333.9924037482759,37.74873522918861,8.851,-0.089,-8.58,4.8108,K3-II-III,4.15
2 Lac,SB*,335.25644708706545,46.53656977961028,22.035,1.927,-9.5,5.2687,B6V,4.54
4 Lac,s*b,336.12913122019995,49.47639182907,-5.274,-3.303,-26,1.2656,B9Iab-Ib,4.58
5 Lac,s*r,337.3826173137183,47.706905899615,-2.554,-5.372,-12.93,1.4838,K9Ia+B2V,4.37
6 Lac,SB*,337.62191955812244,43.12337646048139,-2.38,-5.541,-8.7,2.8367,B2IV,4.511
11 Lac,PM*,340.12857697935914,44.27630746036666,93.728,10.946,-10.4331,9.317,K2.5III,4.46

α Leo,PM*,152.09296243828146,11.967208776100023,-248.73,5.59,0.719522,41.13,B8IVn,1.4,name=Regulus,wellKnownName=true
β Leo,dS*,177.26490975591017,14.572058064829658,-497.68,-114.67,-0.2,90.91,A3Va,2.13,name=Denebola
γ Leo,**,154.99312733272745,19.84148521911754,304.3,-154.28,-36.24,25.07,K1-III+G7IIIb,2.37
γ^1 Leo,PM*,154.9931435916667,19.841488666666663,310.8,-152.9,-36.98,null,K1-IIIFe-1,1.98,name=Algieba
δ Leo,PM*,168.52708926588556,20.523718139047475,143.42,-129.88,-20.9,55.82,A5IV(n),2.53,name=Zosma
ε Leo,V*,146.46280673687792,23.77425377711222,-46.154,-10.799,4.322,14.3394,G1IIIa,2.98
ζ Leo,V*,154.17256318434792,23.417316988991107,21.161,-8.263,-12.32,14.0377,F0IIIa,3.41,name=Adhafera
η Leo,sg*,151.83313496465667,16.762663324555,-1.118,-0.655,2.82,1.7965,A0Ib,3.41
θ Leo,PM*,168.56002362722833,15.429571086424442,-60.538,-78.675,7.536,20.316,A2IV,3.35,name=Chertan
ι Leo,SB*,170.98105513292123,10.52950625196611,149.407,-80.702,-11.8,42.3548,F1IV,4.01
κ Leo,**,141.16357779905084,26.182324291628607,-32.493,-47.421,27.81,16.3121,K2IIIb,4.46
λ Leo,V*,142.93012390931915,22.967981285818055,-18.45,-36.303,24.27,8.7555,K4.5III,4.31,name=Alterf
ο Leo,SB*,145.28763405888583,9.89230789622861,-142.621,-37.338,26.18,24.1976,F8-G0III+A7m,3.52,name=Subra
µ Leo,PM*,148.190904223595,26.00695118609,-216.266,-55.125,13.647,26.0971,K2IIIbCN1Ca1,3.88,name=Rasalas
σ Leo,PM*,170.28414074670127,6.029321670217778,-92.67,-12.12,-7.21,13.5551,B9.5Vs,4.04
υ Leo,*,174.23721152069376,-0.8237499422280555,1.696,43.142,1.57,18.3461,G9IIIbFe-0.5,4.3
φ Leo,PM*,169.16541573374084,-3.6516032084566667,-109.951,-36.611,-3,17.2827,A5V,4.45
b Leo,Pe*,165.5823986007167,20.179840051333336,-9.847,39.554,-11.11,26.5651,kA1VmA3V,4.398
31 Leo,PM*,151.9761254861525,9.997506874934166,-82.021,-64.844,39.84,11.0209,K3.5IIIbFe-1:,4.38
54 Leo,**,163.90331907809252,24.749717296514444,-80.03,-15.36,5.4,11.37,A1,4.32
54 Leo A,PM*,163.90333897648,24.74972842488,-76.977,-14.698,5.4,10.742,A1V,4.477
54 Leo B,PM*,163.90520178069,24.74904162327,-75.426,-18.719,-1.3,10.2465,A2Vn,6.29
93 Leo,RS*,176.99639978699486,20.21893056098724,-145.49,-4.34,0.75,14.02,F8III+A6III,4.52

α Lep,V*,83.18256716166667,-17.82228927222222,3.56,1.18,25.1,1.47,F0Ib,2.57,name=Arneb
β Lep,PM*,82.06134536679916,-20.759443885748333,-5.748,-83.65,-14.2,20.8697,G5II-IIIa:,2.84,name=Nihal
γ Lep,PM*,86.115794237325,-22.448385487848334,-291.757,-368.521,-9.199,112.296,F6V,3.6
δ Lep,PM*,87.83040011603666,-20.87909184884028,229.027,-647.93,101.76,28.4234,K0IIIbFe-1.5CH0.5,3.85
ε Lep,PM*,76.36526836354416,-22.371034487030837,24.049,-74.951,1.011,15.5999,K4III,3.18
ζ Lep,*,86.73892235277415,-14.82195015846389,-14.203,-0.776,24.7,44.794,A2IV-V(n),3.525
η Lep,PM*,89.10122287687543,-14.167699537670277,-41.474,139.222,-2.14,66.8573,F2V,3.72
θ Lep,*,91.53884947064,-14.93525538716,-17.005,13.152,28.03,19.4991,A0V,4.663
ι Lep,**,78.07462743943667,-11.86910091103778,23.931,-38.933,23.5,14.174,B7.5Vn,4.45
κ Lep,Pu*,78.30782095595,-12.94129245532,-12.414,-1.352,20.8,6.9828,B7V,4.44
λ Lep,*,79.89384295078916,-13.176769401368889,3.04,-4.801,20.2,3.3378,B0.5V,4.29
µ Lep,a2*,78.23292901709,-16.205463499750003,42.803,-16.017,26.2,19.1775,B9IV:HgMn,3.29
17 Lep,Sy*,91.24637271722,-16.48443589962,-5.955,-3.68,15.1,3.5742,A3+K/M,4.93

α^1 Lib,SB*,222.67154950236997,-15.997210427819997,-73.505,-67.871,-23.47,41.7742,F3V,5.16
α^2 Lib,SB*,222.7196378915803,-16.041776519834446,-105.68,-68.4,-10,43.03,kA2hA5mA4IV-V,2.75,name=Zubenelgenubi
β Lib,PM*,229.25172424914246,-9.382914410334685,-98.1,-19.65,-35.6,17.62,B8Vn,2.62,name=Zubeneschamali
γ Lib,**,233.8815753993054,-14.789535531785829,64.631,7.819,-26.71,20.2593,G8.5III,3.91,name=Zubenelhakrabi
θ Lib,PM*,238.4564080092892,-16.729297046860832,99.453,134.442,4.23,19.4787,G9IIIb,4.16
ι Lib,SB*,228.05537605958332,-19.791710893333335,-35.4,-32.79,-11.6,8.59,B9IVpSi,4.54
κ Lib,PM*,235.48663508477,-19.67879299614,-35.256,-111.519,-4.5,10.7725,M0-IIIb,4.72
σ Lib,Mi*,226.0175617057,-25.28196957961,-73.484,-42.632,-3.9,12.5387,M2.5III,3.21,name=Brachium
τ Lib,SB*,234.6640395654167,-29.77774877888889,-22.08,-24.46,3.2,8.89,B2.5V,3.642
υ Lib,*,234.25603706873625,-28.135110461468887,-16.261,11.711,-24.9,15.5267,K3.5III,3.589
16 Lib,PM*,224.29582868978,-4.346458683819999,-98.683,-153.908,23.2,36.3454,F2V,4.49
37 Lib,PM*,233.54459368393248,-10.06453270847,307.347,-234.595,48.892,34.3608,K1III-IV,4.62

α Lup,bC*,220.4823157775,-47.38819874611111,-20.94,-23.67,5.4,7.02,B1.5III,2.286
β Lup,PM*,224.63302234983436,-43.13396384896446,-35.78,-39.83,0.2,8.52,B2III,2.68
γ Lup,**,233.78520144771352,-41.16675686900692,-15.62,-25.43,2.3,7.75,B2IV,2.765
γ Lup A,SB*,233.78516162916668,-41.16679195,-28.2,-42,null,null,null,3.48
γ Lup B,PM*,233.7849104291667,-41.16676775,-28.2,-42,null,null,null,3.51
δ Lup,bC*,230.34297427253,-40.64753036915,-9.163,-17.377,-2.4,6.7296,B1.5IV,3.19
ζ Lup,PM*,228.07123134275705,-52.099248703500834,-112.9,-72.278,-10,28.7616,G8III,3.41
θ Lup,Pu*,241.64809992840003,-36.80227052962,-18.145,-32.242,15.2,7.3685,B2.5Vn,4.201
ι Lup,V*,214.85092150390665,-46.05809425901695,-12.52,-5.148,21.6,9.3286,B2.5IV,3.529
κ Lup,Be*,227.98363863276998,-48.737824987530004,-97.126,-48.849,23.5,17.5888,B9.5Vne,3.7
λ Lup,SB*,227.2108868772291,-45.2798613832426,-15.707,-18.158,9.8,3.5406,B3V,4.05
π Lup,**,226.28014567631791,-47.0510636022725,-25.175,-17.856,4.5,6.86,B5,3.89
ρ Lup,V*,219.471775669755,-49.4258282866625,-28.921,-29.213,8,9.3484,B3/4V,4.05
φ^1 Lup,PM*,230.45153998804454,-36.26137329029805,-91.255,-85.736,-29.4,11.6616,K4III,3.546
χ Lup,SB*,237.73977226340247,-33.627146762641395,-16.008,-40.245,-16.3,15.9039,B9III,3.946

α Lyn,PM*,140.26375087702914,34.39255928934889,-218.723,16.555,38.47,14.7042,K6III,3.14
2 Lyn,EB*,94.90571929954999,59.010981002848894,-4.644,24.666,-1.55,20.4686,A2Vs,4.434
15 Lyn,**,104.31918858666667,58.42276123194444,6.08,-122.83,1.28,18.29,G2III,4.35
21 Lyn,PM*,111.67855088726876,49.21152707020945,-10.185,-48.768,25.95,11.9021,A0.5Vs,4.61
24 Lyn,PM*,115.75173258573335,58.71035918406,-37.323,-52.367,8.7,12.6967,A3IVn,4.947
27 Lyn,PM*,122.11437885215707,51.50666498681472,-58.882,-4.246,12.15,13.3269,A2V,4.797
31 Lyn,LP*,125.70878932057252,43.18813060422277,-21.3,-100.621,24.694401,8.8828,K4+III,4.25,name=Alsciaukat
35 Lyn,*,132.98679427694,43.72660400124,-14.708,46.37,13.431,12.2363,K0III,5.148
38 Lyn,PM*,139.7110149130071,36.80259585675999,-33.072,-126.187,4,24.7087,A1V,3.92

α Lyr,dS*,279.234734787025,38.783688956244,200.94,286.23,-13.5,130.23,A0V,0.03,name=Vega,wellKnownName=true
β Lyr,SB*,282.51997976764824,33.36266676977778,2.045,-3.685,2.2,3.5982,B8.5Ib-II,3.42,name=Sheliak
γ Lyr,*,284.73592734438125,32.68955574065722,-2.98,1.689,-19.55,4.9656,B9.5II-III,3.25,name=Sulafat
ε^1 Lyr A,PM*,281.08476560932,39.67012916819,13.9,62.391,-31,20.6911,A3V,4.991
ε^1 Lyr B,PM*,281.08463269608,39.67080234313,2.156,49.339,-33.1,20.4574,F0V,6.062
ε^2 Lyr A,**,281.09491254869,39.612714602610005,7.207,49.009,-24.2,20.3393,A6Vn,5.23
ε^2 Lyr B,PM*,281.09576442363993,39.6127947724,4.371,65.844,-28,20.4544,A7Vn,5.35
δ^1 Lyr,SB*,283.43149643696995,36.97171878988,1.404,-2.884,-25.8,2.8133,B2V,5.573
δ^2 Lyr,LP*,283.6261778687371,36.89861990961611,-6.598,1.953,-25.55,4.2352,M4II,4.3
ζ^1 Lyr,SB*,281.19315450619,37.60512165338167,25.347,19.824,-24.9,20.6632,kA5hF0VmF3,4.36
ζ^2 Lyr,*,281.20082994478,37.59459959516,23.969,23.461,-25,20.6386,F1Vnn,5.585
η Lyr,SB*,288.4395350838295,39.14596601124306,-1.476,-1.393,-32.9,2.9107,B6,4.398,name=Aladfar
θ Lyr,*,289.0920557052191,38.1337420450175,-2.864,4.114,-31.05,4.2005,K0II,4.38
κ Lyr,V*,274.9654546035813,36.06454748289472,-16.658,40.978,-24.37,12.7646,K2-IIIabCN0.5,4.34
λ Lyr,V*,285.00344026273,32.1455132119,6.232,9.4,-17.355,2.6269,K2.5III:Ba0.5,4.93
µ Lyr,*,276.05744011572995,39.50723810754,-21.558,-5.091,-24,7.5624,A0IV,5.12
13 Lyr,LP*,283.8337597401192,43.946089580494444,20.136,81.349,-27.15,10.4404,M4.5III,4
16 Lyr,PM*,285.35992757287,46.93476318949,22.004,-80.894,-4.36,25.7832,A6IV,5.006

α Men,PM*,92.56030242653,-74.75304398106,121.596,-212.411,36.118,97.9158,G7V,5.069
β Men,*,75.67915861723,-71.3142991719,-4.233,10.85,-11.4,4.7883,G8III,5.294
γ Men,PM*,82.97021910681667,-76.34090168363221,135.924,266.877,56.24,30.5956,K2III,5.2
δ Men,PM*,64.49695747213,-80.21403189826,28.012,61.923,6.72,7.4129,K2/3III+A,5.68
ε Men,*,111.40874478516,-79.09419105881,-29.197,5.181,10.5,7.1874,K2/3III,5.522
ζ Men,PM*,100.01204531223001,-80.81359402307,-4.625,53.13,7,8.2827,A3/5III,5.606
η Men,PM*,73.79667525834,-74.93685317136,27.434,61.285,25.8,4.9581,K4III,5.449
θ Men,Pu*,104.14364309959001,-79.42019215656,-2.27,-1.24,6,8.4632,B9.5/A0III/IV,5.449
κ Men,PM*,87.56994058245,-79.36136108773,-4.815,66.518,9.5,11.018,B9V,5.451
λ Men,*,86.95055539845,-72.70225057281,-7.013,24.452,15.35,6.989,K0III,6.528
µ Men,Ro*,70.76651768172,-70.93102624174,9.821,34.453,12.01,6.9699,B8II/III(pSi),5.511
ν Men,PM*,65.24196711183,-81.57992190047,10.182,125.469,0.95,18.4754,F0/2III,5.764
ξ Men,*,74.71236283795,-82.47051585752,-4.585,2.973,-4.7,9.7071,G8/K0III,5.828
π Men,PM*,84.29119518613084,-80.46912070924,310.909,1049.06,10.595,54.6825,G0V,5.67
TY Men,EB*,81.70719103073,-81.58533605343,-15.089,88.436,null,6.9644,A3/4V,8.26
UX Men,SB*,82.51327300627,-76.24870842536,35.043,7.303,-34.907501,9.6864,F8V,8.24
YY Men,Ro*,74.57473738963,-75.27721884913,-4.149,-3.077,-22.9,4.5587,K1IIIp,8.05
YZ Men,RS*,77.6114593217,-77.21709075242,-20.11,-4.013,-4.2,5.3525,K1IIIp,7.77
AE Men,RS*,96.41803189008,-72.04304092545,-17.601,-5.844,6.09,3.4102,K2III+F/G,8.261
AI Men,LP*,57.57939007397,-75.89561468904,30.796,-1.762,29.61,2.8888,M0III,7.39
AP Men,LP*,99.42389370832,-77.53855528389,-10.177,22.318,10.95,2.5714,M5II/III,8.1
31 Men,SB*,82.55784478174,-84.78510160115,-6.242,43.141,-0.3,8.0907,B9.5IV/V,6.186

α Mic,*,312.49200435483993,-33.779703994,15.057,-23.524,-14.5,8.2508,G8III,4.89
β Mic,*,312.99484103505995,-33.17797363931,7.712,-5.568,-12,6.5022,A1IV,6.055
γ Mic,*,315.32278484967463,-32.25773009806862,-12.1,-13.131,17.36,12.8273,G8III,4.654
δ Mic,HB*,316.50474179211,-30.12514533774,47.229,-64.071,22.81,11.1843,K0/1III,5.687
ε Mic,PM*,319.484525485715,-32.17254768084916,53.925,-24.129,-1.58,19.2981,A0V,4.708
θ^1 Mic,a2*,320.19008098640995,-40.80961670725999,80.022,24.88,2.3,20.1687,ApCrEuSr,4.82
θ^2 Mic,**,321.1034081629167,-41.006695371944446,24.64,-0.25,8,8.35,ApSi,5.775
η Mic,*,316.60633258949,-41.38596449331,28.531,-12.09,22.29,3.5881,K3III,5.505
ζ Mic,PM*,315.74147079938,-38.63144437321,-29.489,-109.632,4.6,28.3733,F5V,5.305
ι Mic,PM*,312.12146967118,-43.98848405998,175.51,-118.374,-14.35,26.1721,F2V,5.1
ν Mic,RG*,308.47946905274,-44.516045619100005,11.56,-35.355,-2.982,12.9361,K0III,5.118
S Mic,Mi*,321.68374672784995,-29.851314456329998,-14.583,-19.95,49,0.2253,M3-5.5e,7.8
T Mic,AB*,306.97995749028,-28.26105495543,-6.946,12.544,21,5.3892,M7/8III,6.74
AX Mic,PM*,319.3136211170721,-38.86736220516139,-3258.966,-1145.862,20.56,251.9124,M1V,6.68
BU Mic,dS*,309.96855520877,-36.03355298116,33.078,-50.766,null,5.5322,F3IV,7.2
BM Mic,RS*,318.62979432586,-30.757474769799998,-8.409,-41.419,-10,6.8902,G7III,8.285
BN Mic,RS*,318.71959312109,-31.183683192289998,-54.012,-50.586,49.1,5.8986,K1IIIp,7.76
BR Mic,bC*,321.7546273864899,-31.939026827449997,11.039,-11.607,-17,0.4555,B2II,8.73
